date,temperature,relative_humidity,apparent_temperature,precipitation,rain,surface_pressure
2024-03-29 15:12:59,17.9,56,16.5,0.0,0.0,977.5
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.4
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.7
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.6
2024-03-29 15:12:59,17.6,58,15.8,0.0,0.0,978.4
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.5
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.6
2024-03-29 15:12:59,16.8,66,14.7,0.0,0.0,978.0
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.7
2024-03-29 15:12:59,17.9,56,16.5,0.0,0.0,977.1
2024-03-29 15:12:59,17.7,58,15.9,0.0,0.0,979.6
2024-03-29 15:12:59,16.8,66,14.7,0.0,0.0,977.6
2024-03-29 15:12:59,16.8,66,14.7,0.0,0.0,978.1
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.9
2024-03-29 15:12:59,17.6,58,15.7,0.0,0.0,977.5
2024-03-29 15:12:59,16.9,66,14.7,0.0,0.0,978.7
2024-03-29 15:12:59,17.8,58,15.9,0.0,0.0,979.8
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.7
2024-03-29 15:12:59,17.5,59,16.2,0.0,0.0,977.2
2024-03-29 15:12:59,17.0,64,15.1,0.0,0.0,977.9
2024-03-29 15:12:59,17.0,66,14.9,0.0,0.0,981.0
2024-03-29 15:12:59,17.9,56,16.5,0.0,0.0,977.6
2024-03-29 15:12:59,16.8,66,14.7,0.0,0.0,978.1
2024-03-29 16:15:53,16.5,65,13.8,0.0,0.0,976.5
2024-03-29 16:15:53,17.0,60,15.1,0.0,0.0,978.1
2024-03-29 16:15:53,17.0,60,15.1,0.0,0.0,977.5
2024-03-29 16:15:53,16.4,68,13.9,0.0,0.0,978.2
2024-03-29 16:15:53,16.4,68,14.0,0.0,0.0,979.5
2024-03-29 16:15:53,17.0,60,15.1,0.0,0.0,977.9
2024-03-29 16:15:53,17.3,57,15.5,0.0,0.0,977.0
2024-03-29 16:15:53,17.0,60,15.1,0.0,0.0,977.9
2024-03-29 16:15:53,17.0,60,15.0,0.0,0.0,977.2
2024-03-29 16:15:53,17.0,60,15.0,0.0,0.0,977.1
2024-03-29 16:15:53,17.0,60,15.1,0.0,0.0,977.9
2024-03-29 16:15:53,16.5,65,13.8,0.0,0.0,977.0
2024-03-29 16:15:53,17.0,60,15.0,0.0,0.0,977.1
2024-03-29 16:15:53,16.3,68,13.9,0.0,0.0,977.4
2024-03-29 16:15:53,16.5,65,13.8,0.0,0.0,977.1
2024-03-29 16:15:53,17.2,57,15.5,0.0,0.0,976.7
2024-03-29 16:15:53,17.1,60,15.1,0.0,0.0,979.0
2024-03-29 16:15:53,16.2,68,13.8,0.0,0.0,977.1
2024-03-29 16:15:53,16.3,68,13.9,0.0,0.0,977.6
2024-03-29 16:15:53,17.0,60,15.0,0.0,0.0,977.3
2024-03-29 16:15:53,17.0,60,15.0,0.0,0.0,977.0
2024-03-29 16:15:53,16.3,68,13.9,0.0,0.0,978.1
2024-03-29 16:15:53,17.1,60,15.2,0.0,0.0,979.3
2024-03-29 16:15:53,16.5,65,13.8,0.0,0.0,977.1
2024-03-29 16:15:53,16.8,60,14.8,0.0,0.0,976.7
2024-03-29 16:15:53,16.5,65,13.9,0.0,0.0,977.3
2024-03-29 16:15:53,16.5,68,14.1,0.0,0.0,980.4
2024-03-29 16:15:53,17.3,57,15.5,0.0,0.0,977.1
2024-03-29 16:15:53,16.3,68,13.9,0.0,0.0,977.6
2024-03-29 17:11:58,15.7,68,11.4,0.0,0.0,975.8
2024-03-29 17:11:58,16.1,65,13.8,0.0,0.0,977.4
2024-03-29 17:11:58,16.1,65,13.8,0.0,0.0,976.9
2024-03-29 17:11:58,15.7,68,12.4,0.0,0.0,977.6
2024-03-29 17:11:58,15.8,68,12.5,0.0,0.0,978.9
2024-03-29 17:11:58,16.1,65,13.8,0.0,0.0,977.2
2024-03-29 17:11:58,16.3,63,13.7,0.0,0.0,976.3
2024-03-29 17:11:58,16.1,65,13.8,0.0,0.0,977.2
2024-03-29 17:11:58,16.1,65,13.7,0.0,0.0,976.5
2024-03-29 17:11:58,16.1,65,13.7,0.0,0.0,976.4
2024-03-29 17:11:58,16.1,65,13.8,0.0,0.0,977.2
2024-03-29 17:11:58,15.7,68,11.4,0.0,0.0,976.2
2024-03-29 17:11:58,16.1,65,13.7,0.0,0.0,976.4
2024-03-29 17:11:58,15.6,68,12.3,0.0,0.0,976.8
2024-03-29 17:11:58,15.7,68,11.4,0.0,0.0,976.3
2024-03-29 17:11:58,16.3,63,13.7,0.0,0.0,976.0
2024-03-29 17:11:58,16.2,65,13.9,0.0,0.0,978.4
2024-03-29 17:11:58,15.6,68,12.3,0.0,0.0,976.4
2024-03-29 17:11:58,15.6,68,12.3,0.0,0.0,976.9
2024-03-29 17:11:58,16.1,65,13.7,0.0,0.0,976.6
2024-03-29 17:11:58,16.1,65,13.7,0.0,0.0,976.3
2024-03-29 17:11:58,15.7,68,12.4,0.0,0.0,977.5
2024-03-29 17:11:58,16.2,65,13.9,0.0,0.0,978.6
2024-03-29 17:11:58,15.7,68,11.4,0.0,0.0,976.3
2024-03-29 17:11:58,16.0,66,12.1,0.0,0.0,975.8
2024-03-29 17:11:58,15.7,68,11.4,0.0,0.0,976.6
2024-03-29 17:11:58,15.9,68,12.5,0.0,0.0,979.8
2024-03-29 17:11:58,16.3,63,13.7,0.0,0.0,976.4
2024-03-29 17:11:58,15.6,68,12.3,0.0,0.0,976.9
2024-03-29 18:15:27,15.4,62,10.6,0.0,0.0,975.6
2024-03-29 18:15:27,16.1,59,14.1,0.0,0.0,977.5
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,976.9
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,977.7
2024-03-29 18:15:27,15.4,63,12.3,0.0,0.0,978.9
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,977.3
2024-03-29 18:15:27,16.2,58,13.6,0.0,0.0,976.2
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,977.3
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,976.6
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,976.5
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,977.3
2024-03-29 18:15:27,15.5,62,10.7,0.0,0.0,976.0
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,976.5
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,976.8
2024-03-29 18:15:27,15.5,62,10.7,0.0,0.0,976.1
2024-03-29 18:15:27,16.2,58,13.6,0.0,0.0,975.9
2024-03-29 18:15:27,16.2,59,14.2,0.0,0.0,978.5
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,976.5
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,977.0
2024-03-29 18:15:27,16.1,59,14.0,0.0,0.0,976.7
2024-03-29 18:15:27,16.0,59,14.0,0.0,0.0,976.4
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,977.5
2024-03-29 18:15:27,16.2,59,14.2,0.0,0.0,978.7
2024-03-29 18:15:27,15.5,62,10.7,0.0,0.0,976.1
2024-03-29 18:15:27,16.0,60,11.9,0.0,0.0,975.6
2024-03-29 18:15:27,15.5,62,10.7,0.0,0.0,976.4
2024-03-29 18:15:27,15.5,63,12.3,0.0,0.0,979.9
2024-03-29 18:15:27,16.2,58,13.6,0.0,0.0,976.3
2024-03-29 18:15:27,15.4,63,12.2,0.0,0.0,977.0
2024-03-29 19:11:29,15.7,59,10.4,0.0,0.0,975.8
2024-03-29 19:11:29,16.5,55,14.3,0.0,0.0,977.8
2024-03-29 19:11:29,16.5,55,14.3,0.0,0.0,977.2
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,978.0
2024-03-29 19:11:29,15.8,60,13.1,0.0,0.0,979.3
2024-03-29 19:11:29,16.5,55,14.3,0.0,0.0,977.5
2024-03-29 19:11:29,16.5,55,13.3,0.0,0.0,976.4
2024-03-29 19:11:29,16.5,55,14.3,0.0,0.0,977.5
2024-03-29 19:11:29,16.4,55,14.3,0.0,0.0,976.8
2024-03-29 19:11:29,16.4,55,14.3,0.0,0.0,976.7
2024-03-29 19:11:29,16.5,55,14.3,0.0,0.0,977.5
2024-03-29 19:11:29,15.7,59,10.4,0.0,0.0,976.2
2024-03-29 19:11:29,16.4,55,14.3,0.0,0.0,976.7
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,977.2
2024-03-29 19:11:29,15.7,59,10.4,0.0,0.0,976.3
2024-03-29 19:11:29,16.5,55,13.3,0.0,0.0,976.1
2024-03-29 19:11:29,16.5,55,14.4,0.0,0.0,978.7
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,976.8
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,977.3
2024-03-29 19:11:29,16.4,55,14.3,0.0,0.0,976.9
2024-03-29 19:11:29,16.4,55,14.3,0.0,0.0,976.6
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,977.9
2024-03-29 19:11:29,16.5,55,14.5,0.0,0.0,978.9
2024-03-29 19:11:29,15.7,59,10.4,0.0,0.0,976.3
2024-03-29 19:11:29,16.5,56,11.5,0.0,0.0,975.9
2024-03-29 19:11:29,15.7,59,10.4,0.0,0.0,976.6
2024-03-29 19:11:29,15.8,60,13.1,0.0,0.0,980.2
2024-03-29 19:11:29,16.5,55,13.3,0.0,0.0,976.5
2024-03-29 19:11:29,15.6,60,12.9,0.0,0.0,977.3
2024-03-29 20:13:44,16.4,55,11.5,0.0,0.0,976.4
2024-03-29 20:13:44,16.9,51,13.8,0.0,0.0,978.2
2024-03-29 20:13:44,16.9,51,13.8,0.0,0.0,977.6
2024-03-29 20:13:44,16.4,55,13.2,0.0,0.0,978.3
2024-03-29 20:13:44,16.5,55,13.3,0.0,0.0,979.6
2024-03-29 20:13:44,16.9,51,13.8,0.0,0.0,978.0
2024-03-29 20:13:44,16.9,52,13.2,0.0,0.0,977.1
2024-03-29 20:13:44,16.9,51,13.8,0.0,0.0,978.0
2024-03-29 20:13:44,16.8,51,13.7,0.0,0.0,977.3
2024-03-29 20:13:44,16.8,51,13.7,0.0,0.0,977.1
2024-03-29 20:13:44,16.9,51,13.8,0.0,0.0,978.0
2024-03-29 20:13:44,16.4,55,11.5,0.0,0.0,976.9
2024-03-29 20:13:44,16.8,51,13.7,0.0,0.0,977.1
2024-03-29 20:13:44,16.3,55,13.1,0.0,0.0,977.5
2024-03-29 20:13:44,16.4,55,11.5,0.0,0.0,977.0
2024-03-29 20:13:44,16.9,52,13.2,0.0,0.0,976.7
2024-03-29 20:13:44,16.9,51,13.9,0.0,0.0,979.1
2024-03-29 20:13:44,16.3,55,13.1,0.0,0.0,977.2
2024-03-29 20:13:44,16.3,55,13.1,0.0,0.0,977.6
2024-03-29 20:13:44,16.8,51,13.7,0.0,0.0,977.4
2024-03-29 20:13:44,16.8,51,13.7,0.0,0.0,977.0
2024-03-29 20:13:44,16.4,55,13.2,0.0,0.0,978.2
2024-03-29 20:13:44,17.0,51,13.9,0.0,0.0,979.3
2024-03-29 20:13:44,16.4,55,11.5,0.0,0.0,977.0
2024-03-29 20:13:44,17.0,52,12.5,0.0,0.0,976.6
2024-03-29 20:13:44,16.4,55,11.5,0.0,0.0,977.2
2024-03-29 20:13:44,16.5,55,13.4,0.0,0.0,980.5
2024-03-29 20:13:44,16.9,52,13.2,0.0,0.0,977.2
2024-03-29 20:13:44,16.3,55,13.1,0.0,0.0,977.6
2024-03-29 21:12:47,16.7,52,13.2,0.0,0.0,977.5
2024-03-29 21:12:47,16.6,51,14.3,0.0,0.0,979.2
2024-03-29 21:12:47,16.6,51,14.3,0.0,0.0,978.7
2024-03-29 21:12:47,16.6,52,13.7,0.0,0.0,979.3
2024-03-29 21:12:47,16.8,52,13.8,0.0,0.0,980.6
2024-03-29 21:12:47,16.6,51,14.3,0.0,0.0,979.0
2024-03-29 21:12:47,16.5,53,13.9,0.0,0.0,978.1
2024-03-29 21:12:47,16.6,51,14.3,0.0,0.0,979.0
2024-03-29 21:12:47,16.6,51,14.2,0.0,0.0,978.3
2024-03-29 21:12:47,16.6,51,14.2,0.0,0.0,978.2
2024-03-29 21:12:47,16.6,51,14.3,0.0,0.0,979.0
2024-03-29 21:12:47,16.7,52,13.2,0.0,0.0,978.0
2024-03-29 21:12:47,16.6,51,14.2,0.0,0.0,978.2
2024-03-29 21:12:47,16.6,52,13.6,0.0,0.0,978.5
2024-03-29 21:12:47,16.7,52,13.2,0.0,0.0,978.1
2024-03-29 21:12:47,16.5,53,13.9,0.0,0.0,977.7
2024-03-29 21:12:47,16.7,51,14.4,0.0,0.0,980.2
2024-03-29 21:12:47,16.6,52,13.6,0.0,0.0,978.2
2024-03-29 21:12:47,16.6,52,13.6,0.0,0.0,978.6
2024-03-29 21:12:47,16.6,51,14.2,0.0,0.0,978.4
2024-03-29 21:12:47,16.6,51,14.2,0.0,0.0,978.1
2024-03-29 21:12:47,16.6,52,13.7,0.0,0.0,979.2
2024-03-29 21:12:47,16.8,51,14.4,0.0,0.0,980.4
2024-03-29 21:12:47,16.7,52,13.2,0.0,0.0,978.1
2024-03-29 21:12:47,17.0,51,14.0,0.0,0.0,977.8
2024-03-29 21:12:47,16.7,52,13.2,0.0,0.0,978.3
2024-03-29 21:12:47,16.8,52,13.9,0.0,0.0,981.5
2024-03-29 21:12:47,16.5,53,13.9,0.0,0.0,978.2
2024-03-29 21:12:47,16.6,52,13.6,0.0,0.0,978.6
2024-03-29 22:12:33,16.7,52,14.8,0.0,0.0,977.7
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,979.3
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,978.7
2024-03-29 22:12:33,15.3,61,14.5,0.0,0.0,979.5
2024-03-29 22:12:33,15.4,61,14.6,0.0,0.0,980.8
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,979.1
2024-03-29 22:12:33,14.8,62,13.1,0.0,0.0,978.2
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,979.1
2024-03-29 22:12:33,14.7,63,13.4,0.0,0.0,978.4
2024-03-29 22:12:33,14.7,63,13.4,0.0,0.0,978.3
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,979.1
2024-03-29 22:12:33,16.7,52,14.8,0.0,0.0,978.2
2024-03-29 22:12:33,14.7,63,13.4,0.0,0.0,978.3
2024-03-29 22:12:33,15.2,61,14.5,0.0,0.0,978.7
2024-03-29 22:12:33,16.7,52,14.8,0.0,0.0,978.3
2024-03-29 22:12:33,14.8,62,13.1,0.0,0.0,977.8
2024-03-29 22:12:33,14.8,63,13.5,0.0,0.0,980.2
2024-03-29 22:12:33,15.2,61,14.5,0.0,0.0,978.3
2024-03-29 22:12:33,15.2,61,14.5,0.0,0.0,978.8
2024-03-29 22:12:33,14.7,63,13.4,0.0,0.0,978.5
2024-03-29 22:12:33,14.7,63,13.4,0.0,0.0,978.2
2024-03-29 22:12:33,15.3,61,14.5,0.0,0.0,979.4
2024-03-29 22:12:33,14.9,63,13.6,0.0,0.0,980.5
2024-03-29 22:12:33,16.7,52,14.8,0.0,0.0,978.3
2024-03-29 22:12:33,16.2,54,14.4,0.0,0.0,977.9
2024-03-29 22:12:33,16.7,52,14.8,0.0,0.0,978.5
2024-03-29 22:12:33,15.4,61,14.7,0.0,0.0,981.7
2024-03-29 22:12:33,14.8,62,13.1,0.0,0.0,978.3
2024-03-29 22:12:33,15.2,61,14.5,0.0,0.0,978.8
2024-03-29 23:12:20,16.1,51,14.3,0.0,0.0,977.9
2024-03-29 23:12:20,14.6,59,13.0,0.0,0.0,979.6
2024-03-29 23:12:20,14.6,59,13.0,0.0,0.0,979.0
2024-03-29 23:12:20,14.2,63,13.3,0.0,0.0,979.8
2024-03-29 23:12:20,14.3,63,13.4,0.0,0.0,981.0
2024-03-29 23:12:20,14.6,59,13.0,0.0,0.0,979.4
2024-03-29 23:12:20,14.9,57,12.9,0.0,0.0,978.4
2024-03-29 23:12:20,14.6,59,13.0,0.0,0.0,979.4
2024-03-29 23:12:20,14.6,59,12.9,0.0,0.0,978.7
2024-03-29 23:12:20,14.6,59,12.9,0.0,0.0,978.5
2024-03-29 23:12:20,14.6,59,13.0,0.0,0.0,979.4
2024-03-29 23:12:20,16.1,51,14.3,0.0,0.0,978.4
2024-03-29 23:12:20,14.6,59,12.9,0.0,0.0,978.5
2024-03-29 23:12:20,14.1,63,13.2,0.0,0.0,978.9
2024-03-29 23:12:20,16.1,51,14.3,0.0,0.0,978.5
2024-03-29 23:12:20,14.9,57,12.9,0.0,0.0,978.0
2024-03-29 23:12:20,14.6,59,13.1,0.0,0.0,980.5
2024-03-29 23:12:20,14.1,63,13.2,0.0,0.0,978.6
2024-03-29 23:12:20,14.1,63,13.2,0.0,0.0,979.1
2024-03-29 23:12:20,14.6,59,12.9,0.0,0.0,978.8
2024-03-29 23:12:20,14.6,59,12.9,0.0,0.0,978.4
2024-03-29 23:12:20,14.2,63,13.3,0.0,0.0,979.6
2024-03-29 23:12:20,14.7,59,13.1,0.0,0.0,980.8
2024-03-29 23:12:20,16.1,51,14.3,0.0,0.0,978.5
2024-03-29 23:12:20,15.4,54,13.4,0.0,0.0,978.1
2024-03-29 23:12:20,16.1,51,14.3,0.0,0.0,978.8
2024-03-29 23:12:20,14.4,63,13.5,0.0,0.0,982.0
2024-03-29 23:12:20,14.9,57,12.9,0.0,0.0,978.5
2024-03-29 23:12:20,14.1,63,13.2,0.0,0.0,979.1
2024-03-30 00:53:30,11.8,74,10.4,0.0,0.0,977.7
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,979.4
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,978.8
2024-03-30 00:53:30,12.4,71,11.1,0.0,0.0,979.6
2024-03-30 00:53:30,12.4,71,11.1,0.0,0.0,980.8
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,979.2
2024-03-30 00:53:30,12.6,69,11.2,0.0,0.0,978.3
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,979.2
2024-03-30 00:53:30,13.0,65,11.4,0.0,0.0,978.5
2024-03-30 00:53:30,13.0,65,11.4,0.0,0.0,978.4
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,979.2
2024-03-30 00:53:30,11.8,74,10.4,0.0,0.0,978.2
2024-03-30 00:53:30,13.0,65,11.4,0.0,0.0,978.4
2024-03-30 00:53:30,12.3,71,11.0,0.0,0.0,978.7
2024-03-30 00:53:30,11.8,74,10.4,0.0,0.0,978.3
2024-03-30 00:53:30,12.6,69,11.2,0.0,0.0,978.0
2024-03-30 00:53:30,13.1,65,11.6,0.0,0.0,980.4
2024-03-30 00:53:30,12.2,71,10.9,0.0,0.0,978.4
2024-03-30 00:53:30,12.3,71,11.0,0.0,0.0,978.9
2024-03-30 00:53:30,13.1,65,11.5,0.0,0.0,978.6
2024-03-30 00:53:30,13.0,65,11.4,0.0,0.0,978.3
2024-03-30 00:53:30,12.3,71,11.0,0.0,0.0,979.4
2024-03-30 00:53:30,13.1,65,11.6,0.0,0.0,980.6
2024-03-30 00:53:30,11.8,74,10.4,0.0,0.0,978.3
2024-03-30 00:53:30,11.7,75,10.4,0.0,0.0,977.9
2024-03-30 00:53:30,11.9,74,10.4,0.0,0.0,978.6
2024-03-30 00:53:30,12.4,71,11.2,0.0,0.0,981.8
2024-03-30 00:53:30,12.6,69,11.2,0.0,0.0,978.4
2024-03-30 00:53:30,12.3,71,11.0,0.0,0.0,978.9
2024-03-30 01:41:48,10.7,78,9.3,0.0,0.0,977.5
2024-03-30 01:41:48,11.7,71,10.2,0.0,0.0,979.4
2024-03-30 01:41:48,11.7,71,10.2,0.0,0.0,978.8
2024-03-30 01:41:48,11.6,74,10.2,0.0,0.0,979.5
2024-03-30 01:41:48,11.6,74,10.2,0.0,0.0,980.8
2024-03-30 01:41:48,11.7,71,10.2,0.0,0.0,979.1
2024-03-30 01:41:48,11.4,72,9.9,0.0,0.0,978.1
2024-03-30 01:41:48,11.7,71,10.2,0.0,0.0,979.1
2024-03-30 01:41:48,11.6,71,10.1,0.0,0.0,978.4
2024-03-30 01:41:48,11.6,71,10.1,0.0,0.0,978.3
2024-03-30 01:41:48,11.7,71,10.2,0.0,0.0,979.1
2024-03-30 01:41:48,10.8,78,9.4,0.0,0.0,978.0
2024-03-30 01:41:48,11.6,71,10.1,0.0,0.0,978.3
2024-03-30 01:41:48,11.5,74,10.1,0.0,0.0,978.6
2024-03-30 01:41:48,10.8,78,9.4,0.0,0.0,978.1
2024-03-30 01:41:48,11.4,72,9.8,0.0,0.0,977.7
2024-03-30 01:41:48,11.8,71,10.2,0.0,0.0,980.3
2024-03-30 01:41:48,11.4,74,10.1,0.0,0.0,978.3
2024-03-30 01:41:48,11.5,74,10.1,0.0,0.0,978.8
2024-03-30 01:41:48,11.6,71,10.1,0.0,0.0,978.5
2024-03-30 01:41:48,11.6,71,10.1,0.0,0.0,978.2
2024-03-30 01:41:48,11.6,74,10.2,0.0,0.0,979.4
2024-03-30 01:41:48,11.8,71,10.3,0.0,0.0,980.5
2024-03-30 01:41:48,10.8,78,9.4,0.0,0.0,978.1
2024-03-30 01:41:48,11.5,72,10.4,0.0,0.0,977.7
2024-03-30 01:41:48,10.8,78,9.4,0.0,0.0,978.3
2024-03-30 01:41:48,11.6,74,10.3,0.0,0.0,981.7
2024-03-30 01:41:48,11.4,72,9.9,0.0,0.0,978.2
2024-03-30 01:41:48,11.5,74,10.1,0.0,0.0,978.8
2024-03-30 02:16:12,10.3,81,9.2,0.0,0.0,977.3
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,979.3
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,978.7
2024-03-30 02:16:12,11.0,77,9.6,0.0,0.0,979.3
2024-03-30 02:16:12,11.1,77,9.7,0.0,0.0,980.6
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,979.0
2024-03-30 02:16:12,10.3,80,8.8,0.0,0.0,978.0
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,979.0
2024-03-30 02:16:12,11.5,73,9.9,0.0,0.0,978.3
2024-03-30 02:16:12,11.5,73,9.9,0.0,0.0,978.2
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,979.0
2024-03-30 02:16:12,10.4,81,9.3,0.0,0.0,977.8
2024-03-30 02:16:12,11.5,73,9.9,0.0,0.0,978.2
2024-03-30 02:16:12,10.9,77,9.6,0.0,0.0,978.5
2024-03-30 02:16:12,10.4,81,9.3,0.0,0.0,977.9
2024-03-30 02:16:12,10.2,80,8.8,0.0,0.0,977.6
2024-03-30 02:16:12,11.6,73,10.1,0.0,0.0,980.2
2024-03-30 02:16:12,10.9,77,9.6,0.0,0.0,978.1
2024-03-30 02:16:12,10.9,77,9.6,0.0,0.0,978.6
2024-03-30 02:16:12,11.6,73,10.0,0.0,0.0,978.4
2024-03-30 02:16:12,11.5,73,9.9,0.0,0.0,978.1
2024-03-30 02:16:12,11.0,77,9.6,0.0,0.0,979.2
2024-03-30 02:16:12,11.6,73,10.1,0.0,0.0,980.4
2024-03-30 02:16:12,10.4,81,9.3,0.0,0.0,977.9
2024-03-30 02:16:12,11.8,70,10.6,0.0,0.0,977.5
2024-03-30 02:16:12,10.4,81,9.3,0.0,0.0,978.1
2024-03-30 02:16:12,11.1,77,9.8,0.0,0.0,981.5
2024-03-30 02:16:12,10.3,80,8.8,0.0,0.0,978.1
2024-03-30 02:16:12,10.9,77,9.6,0.0,0.0,978.6
2024-03-30 03:16:42,10.3,81,9.2,0.0,0.0,977.1
2024-03-30 03:16:42,11.4,75,10.0,0.0,0.0,979.1
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.5
2024-03-30 03:16:42,10.9,77,9.7,0.0,0.0,979.2
2024-03-30 03:16:42,11.0,77,9.8,0.0,0.0,980.5
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.9
2024-03-30 03:16:42,9.9,83,8.4,0.0,0.0,977.9
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.9
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.2
2024-03-30 03:16:42,11.2,75,9.8,0.0,0.0,978.1
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.9
2024-03-30 03:16:42,10.4,81,9.2,0.0,0.0,977.6
2024-03-30 03:16:42,11.2,75,9.8,0.0,0.0,978.1
2024-03-30 03:16:42,10.9,77,9.6,0.0,0.0,978.4
2024-03-30 03:16:42,10.4,81,9.2,0.0,0.0,977.7
2024-03-30 03:16:42,9.9,83,8.4,0.0,0.0,977.6
2024-03-30 03:16:42,11.4,75,10.0,0.0,0.0,980.1
2024-03-30 03:16:42,10.9,77,9.6,0.0,0.0,978.0
2024-03-30 03:16:42,10.9,77,9.6,0.0,0.0,978.5
2024-03-30 03:16:42,11.3,75,9.9,0.0,0.0,978.3
2024-03-30 03:16:42,11.2,75,9.8,0.0,0.0,978.0
2024-03-30 03:16:42,10.9,77,9.7,0.0,0.0,979.1
2024-03-30 03:16:42,11.4,75,10.0,0.0,0.0,980.3
2024-03-30 03:16:42,10.4,81,9.2,0.0,0.0,977.7
2024-03-30 03:16:42,11.9,70,10.7,0.0,0.0,977.4
2024-03-30 03:16:42,10.4,81,9.2,0.0,0.0,977.9
2024-03-30 03:16:42,11.1,77,9.8,0.0,0.0,981.4
2024-03-30 03:16:42,9.9,83,8.4,0.0,0.0,978.0
2024-03-30 03:16:42,10.9,77,9.6,0.0,0.0,978.5
2024-03-30 04:14:26,9.8,84,8.7,0.0,0.0,976.9
2024-03-30 04:14:26,11.3,75,9.9,0.0,0.0,978.9
2024-03-30 04:14:26,11.3,75,9.9,0.0,0.0,978.4
2024-03-30 04:14:26,10.9,77,9.7,0.0,0.0,979.0
2024-03-30 04:14:26,11.0,77,9.8,0.0,0.0,980.3
2024-03-30 04:14:26,11.3,75,9.9,0.0,0.0,978.7
2024-03-30 04:14:26,9.8,84,8.3,0.0,0.0,977.7
2024-03-30 04:14:26,11.3,75,9.9,0.0,0.0,978.7
2024-03-30 04:14:26,11.2,75,9.9,0.0,0.0,978.0
2024-03-30 04:14:26,11.2,75,9.9,0.0,0.0,977.9
2024-03-30 04:14:26,11.3,75,9.9,0.0,0.0,978.7
2024-03-30 04:14:26,9.8,84,8.7,0.0,0.0,977.4
2024-03-30 04:14:26,11.2,75,9.9,0.0,0.0,977.9
2024-03-30 04:14:26,10.9,77,9.6,0.0,0.0,978.2
2024-03-30 04:14:26,9.8,84,8.7,0.0,0.0,977.5
2024-03-30 04:14:26,9.8,84,8.3,0.0,0.0,977.4
2024-03-30 04:14:26,11.4,75,10.0,0.0,0.0,979.9
2024-03-30 04:14:26,10.9,77,9.6,0.0,0.0,977.8
2024-03-30 04:14:26,10.9,77,9.6,0.0,0.0,978.3
2024-03-30 04:14:26,11.2,75,9.9,0.0,0.0,978.1
2024-03-30 04:14:26,11.2,75,9.9,0.0,0.0,977.8
2024-03-30 04:14:26,10.9,77,9.7,0.0,0.0,978.9
2024-03-30 04:14:26,11.4,75,10.0,0.0,0.0,980.1
2024-03-30 04:14:26,9.8,84,8.7,0.0,0.0,977.5
2024-03-30 04:14:26,11.4,72,10.2,0.0,0.0,977.2
2024-03-30 04:14:26,9.8,84,8.7,0.0,0.0,977.8
2024-03-30 04:14:26,11.1,77,9.9,0.0,0.0,981.3
